Termo;DocID;TF-IDF
THE;00001;0.016186761093275253
THE;00002;0.009712056655965152
THE;00003;0.016186761093275253
THE;00004;0.016186761093275253
THE;00005;0.012140070819956439
THE;00006;0.016186761093275253
THE;00007;0.016186761093275253
THE;00008;0.014388232082911335
THE;00009;0.016186761093275253
THE;00010;0.016186761093275253
THE;00011;0.016186761093275253
THE;00012;0.016186761093275253
THE;00013;0.010791174062183502
THE;00014;0.010791174062183502
THE;00015;0.013874366651378787
THE;00016;0.013874366651378787
THE;00017;0.013874366651378787
THE;00018;0.013874366651378787
THE;00019;0.013874366651378787
THE;00020;0.008093380546637627
THE;00021;0.004046690273318813
THE;00022;0.014163415956615846
THE;00023;0.008093380546637627
THE;00024;0.01245135468713481
THE;00025;0.008093380546637627
THE;00026;0.016186761093275253
THE;00027;0.016186761093275253
THE;00028;0.016186761093275253
THE;00029;0.008093380546637627
THE;00030;0.008093380546637627
THE;00031;0.016186761093275253
THE;00032;0.016186761093275253
THE;00033;0.016186761093275253
THE;00034;0.016186761093275253
THE;00035;0.016186761093275253
THE;00037;0.016186761093275253
THE;00038;0.011561972209482324
THE;00039;0.011561972209482324
THE;00041;0.009249577767585858
THE;00042;0.016186761093275253
THE;00043;0.016186761093275253
THE;00044;0.016186761093275253
THE;00045;0.016186761093275253
THE;00046;0.016186761093275253
THE;00047;0.016186761093275253
THE;00048;0.008715948280994366
THE;00049;0.016186761093275253
THE;00050;0.006474704437310102
THE;00051;0.014163415956615846
THE;00052;0.016186761093275253
THE;00053;0.016186761093275253
THE;00054;0.008093380546637627
THE;00055;0.016186761093275253
THE;00056;0.016186761093275253
THE;00057;0.005395587031091751
THE;00058;0.005395587031091751
THE;00061;0.010116725683297034
THE;00062;0.008829142414513774
THE;00063;0.008829142414513774
THE;00064;0.016186761093275253
THE;00065;0.016186761093275253
THE;00066;0.013243713621770662
THE;00067;0.013243713621770662
THE;00068;0.004046690273318813
THE;00069;0.016186761093275253
THE;00070;0.013488967577729378
THE;00071;0.013488967577729378
THE;00072;0.013488967577729378
THE;00073;0.013103568504079966
THE;00074;0.016186761093275253
THE;00075;0.011561972209482324
THE;00076;0.011561972209482324
THE;00077;0.011561972209482324
THE;00078;0.012140070819956439
THE;00079;0.012949408874620203
THE;00080;0.016186761093275253
THE;00081;0.016186761093275253
THE;00082;0.004046690273318813
THE;00083;0.004046690273318813
THE;00084;0.004046690273318813
THE;00085;0.016186761093275253
THE;00086;0.01030066615026607
THE;00087;0.013488967577729378
THE;00088;0.013488967577729378
THE;00089;0.004856028327982576
THE;00090;0.004856028327982576
THE;00091;0.004856028327982576
THE;00092;0.013874366651378787
THE;00093;0.016186761093275253
THE;00094;0.016186761093275253
THE;00095;0.016186761093275253
THE;00096;0.016186761093275253
THE;00097;0.009712056655965152
THE;00098;0.009712056655965152
THE;00099;0.016186761093275253
THE;00100;0.016186761093275253
THE;00101;0.016186761093275253
THE;00102;0.016186761093275253
THE;00103;0.016186761093275253
THE;00104;0.016186761093275253
THE;00105;0.016186761093275253
THE;00106;0.016186761093275253
THE;00107;0.016186761093275253
THE;00108;0.006474704437310102
THE;00109;0.006474704437310102
THE;00110;0.006474704437310102
THE;00111;0.006474704437310102
THE;00112;0.006474704437310102
THE;00113;0.016186761093275253
THE;00114;0.006937183325689393
THE;00115;0.006937183325689393
THE;00116;0.006937183325689393
THE;00117;0.016186761093275253
THE;00118;0.016186761093275253
THE;00119;0.016186761093275253
THE;00120;0.016186761093275253
THE;00121;0.016186761093275253
THE;00122;0.014163415956615846
THE;00123;0.016186761093275253
THE;00124;0.015107643687056903
THE;00125;0.015107643687056903
THE;00126;0.015107643687056903
THE;00127;0.008093380546637627
THE;00131;0.016186761093275253
THE;00133;0.016186761093275253
THE;00134;0.013874366651378787
THE;00135;0.013874366651378787
THE;00136;0.013874366651378787
THE;00137;0.016186761093275253
THE;00138;0.016186761093275253
THE;00139;0.005780986104741162
THE;00140;0.004046690273318813
THE;00141;0.010556583321701252
THE;00142;0.010556583321701252
THE;00143;0.0030350177049891097
THE;00144;0.016186761093275253
THE;00145;0.016186761093275253
THE;00146;0.016186761093275253
THE;00147;0.016186761093275253
THE;00148;0.016186761093275253
THE;00149;0.016186761093275253
THE;00150;0.016186761093275253
THE;00152;0.009712056655965152
THE;00153;0.009712056655965152
THE;00154;0.009712056655965152
THE;00155;0.006474704437310102
THE;00156;0.016186761093275253
THE;00157;0.016186761093275253
THE;00158;0.010791174062183502
THE;00159;0.016186761093275253
THE;00160;0.016186761093275253
THE;00161;0.013488967577729378
THE;00162;0.013488967577729378
THE;00163;0.013488967577729378
THE;00164;0.013488967577729378
THE;00165;0.013488967577729378
THE;00166;0.012140070819956439
THE;00167;0.004046690273318813
SIGNIFICANCE;00001;0.08688612966640177
SIGNIFICANCE;00074;0.2482460847611479
SIGNIFICANCE;00078;0.43443064833200884
OF;00001;0.0
OF;00002;0.0
OF;00003;0.0
OF;00004;0.0
OF;00005;0.0
OF;00006;0.0
OF;00007;0.0
OF;00008;0.0
OF;00009;0.0
OF;00010;0.0
OF;00011;0.0
OF;00012;0.0
OF;00013;0.0
OF;00014;0.0
OF;00015;0.0
OF;00016;0.0
OF;00017;0.0
OF;00018;0.0
OF;00019;0.0
OF;00020;0.0
OF;00021;0.0
OF;00022;0.0
OF;00023;0.0
OF;00024;0.0
OF;00025;0.0
OF;00026;0.0
OF;00027;0.0
OF;00028;0.0
OF;00029;0.0
OF;00030;0.0
OF;00031;0.0
OF;00032;0.0
OF;00033;0.0
OF;00034;0.0
OF;00035;0.0
OF;00037;0.0
OF;00038;0.0
OF;00039;0.0
OF;00040;0.0
OF;00041;0.0
OF;00042;0.0
OF;00043;0.0
OF;00044;0.0
OF;00045;0.0
OF;00046;0.0
OF;00047;0.0
OF;00048;0.0
OF;00049;0.0
OF;00050;0.0
OF;00051;0.0
OF;00052;0.0
OF;00053;0.0
OF;00054;0.0
OF;00055;0.0
OF;00056;0.0
OF;00057;0.0
OF;00058;0.0
OF;00059;0.0
OF;00060;0.0
OF;00061;0.0
OF;00062;0.0
OF;00063;0.0
OF;00064;0.0
OF;00065;0.0
OF;00066;0.0
OF;00067;0.0
OF;00068;0.0
OF;00069;0.0
OF;00070;0.0
OF;00071;0.0
OF;00072;0.0
OF;00073;0.0
OF;00074;0.0
OF;00075;0.0
OF;00076;0.0
OF;00077;0.0
OF;00078;0.0
OF;00079;0.0
OF;00080;0.0
OF;00081;0.0
OF;00082;0.0
OF;00083;0.0
OF;00084;0.0
OF;00085;0.0
OF;00086;0.0
OF;00087;0.0
OF;00088;0.0
OF;00089;0.0
OF;00090;0.0
OF;00091;0.0
OF;00092;0.0
OF;00093;0.0
OF;00094;0.0
OF;00095;0.0
OF;00096;0.0
OF;00097;0.0
OF;00098;0.0
OF;00099;0.0
OF;00100;0.0
OF;00101;0.0
OF;00102;0.0
OF;00103;0.0
OF;00104;0.0
OF;00105;0.0
OF;00106;0.0
OF;00107;0.0
OF;00108;0.0
OF;00109;0.0
OF;00110;0.0
OF;00111;0.0
OF;00112;0.0
OF;00113;0.0
OF;00114;0.0
OF;00115;0.0
OF;00116;0.0
OF;00117;0.0
OF;00118;0.0
OF;00119;0.0
OF;00120;0.0
OF;00121;0.0
OF;00122;0.0
OF;00123;0.0
OF;00124;0.0
OF;00125;0.0
OF;00126;0.0
OF;00127;0.0
OF;00129;0.0
OF;00130;0.0
OF;00131;0.0
OF;00133;0.0
OF;00134;0.0
OF;00135;0.0
OF;00136;0.0
OF;00137;0.0
OF;00138;0.0
OF;00139;0.0
OF;00140;0.0
OF;00141;0.0
OF;00142;0.0
OF;00143;0.0
OF;00144;0.0
OF;00145;0.0
OF;00146;0.0
OF;00147;0.0
OF;00148;0.0
OF;00149;0.0
OF;00150;0.0
OF;00151;0.0
OF;00152;0.0
OF;00153;0.0
OF;00154;0.0
OF;00155;0.0
OF;00156;0.0
OF;00157;0.0
OF;00158;0.0
OF;00159;0.0
OF;00160;0.0
OF;00161;0.0
OF;00162;0.0
OF;00163;0.0
OF;00164;0.0
OF;00165;0.0
OF;00166;0.0
OF;00167;0.0
PSEUDOMONAS;00001;0.12519489095041378
PSEUDOMONAS;00007;0.041731630316804595
PSEUDOMONAS;00008;0.04636847812978288
PSEUDOMONAS;00061;0.20865815158402296
PSEUDOMONAS;00062;0.37937845742549625
PSEUDOMONAS;00063;0.37937845742549625
PSEUDOMONAS;00079;0.08346326063360919
PSEUDOMONAS;00080;0.09273695625956575
PSEUDOMONAS;00081;0.30350276594039705
PSEUDOMONAS;00082;0.6259744547520689
PSEUDOMONAS;00083;0.6259744547520689
PSEUDOMONAS;00084;0.6259744547520689
PSEUDOMONAS;00123;0.35769968842975364
PSEUDOMONAS;00148;0.13910543438934864
PSEUDOMONAS;00152;0.16692652126721838
PSEUDOMONAS;00153;0.16692652126721838
PSEUDOMONAS;00154;0.16692652126721838
PSEUDOMONAS;00159;0.16692652126721838
PSEUDOMONAS;00160;0.13910543438934864
PSEUDOMONAS;00161;0.13910543438934864
PSEUDOMONAS;00162;0.13910543438934864
PSEUDOMONAS;00163;0.13910543438934864
PSEUDOMONAS;00164;0.13910543438934864
PSEUDOMONAS;00165;0.13910543438934864
AERUGINOSA;00001;0.14393570144165876
AERUGINOSA;00006;0.3838285371777567
AERUGINOSA;00007;0.28787140288331753
AERUGINOSA;00008;0.26654759526233107
AERUGINOSA;00062;0.08723375844949016
AERUGINOSA;00063;0.08723375844949016
AERUGINOSA;00079;0.09595713429443918
AERUGINOSA;00080;0.21323807620986482
AERUGINOSA;00081;0.08723375844949016
AERUGINOSA;00123;0.27416324084125476
AERUGINOSA;00148;0.15992855715739862
AERUGINOSA;00159;0.5757428057666351
AERUGINOSA;00160;0.15992855715739862
AERUGINOSA;00161;0.47978567147219586
AERUGINOSA;00162;0.47978567147219586
AERUGINOSA;00163;0.47978567147219586
AERUGINOSA;00164;0.47978567147219586
AERUGINOSA;00165;0.47978567147219586
INFECTION;00001;0.18909020079125594
INFECTION;00006;0.2521202677216746
INFECTION;00057;0.42020044620279096
INFECTION;00058;0.42020044620279096
INFECTION;00062;0.6876007301500215
INFECTION;00063;0.6876007301500215
INFECTION;00081;0.11460012169167028
INFECTION;00123;0.18008590551548184
INFECTION;00160;0.6303006693041865
IN;00001;0.0073536449632219236
IN;00002;0.01960971990192513
IN;00003;0.010505207090317032
IN;00004;0.014707289926443847
IN;00005;0.024512149877406412
IN;00006;0.009804859950962565
IN;00007;0.012256074938703206
IN;00008;0.006808930521501781
IN;00009;0.014707289926443847
IN;00011;0.008170716625802137
IN;00012;0.008170716625802137
IN;00013;0.024512149877406412
IN;00014;0.024512149877406412
IN;00015;0.014006942787089378
IN;00016;0.014006942787089378
IN;00017;0.014006942787089378
IN;00018;0.014006942787089378
IN;00019;0.014006942787089378
IN;00020;0.012256074938703206
IN;00021;0.006128037469351603
IN;00022;0.01838411240805481
IN;00023;0.012256074938703206
IN;00024;0.01885549990569724
IN;00025;0.01838411240805481
IN;00026;0.01089428883440285
IN;00027;0.0073536449632219236
IN;00029;0.01838411240805481
IN;00030;0.01838411240805481
IN;00031;0.011141886307912005
IN;00032;0.008170716625802137
IN;00033;0.008170716625802137
IN;00034;0.008170716625802137
IN;00035;0.016341433251604275
IN;00037;0.016341433251604275
IN;00038;0.017508678483861725
IN;00039;0.017508678483861725
IN;00040;0.024512149877406412
IN;00041;0.024512149877406412
IN;00042;0.016341433251604275
IN;00043;0.0025802263028848853
IN;00044;0.008170716625802137
IN;00045;0.024512149877406412
IN;00046;0.024512149877406412
IN;00047;0.024512149877406412
IN;00048;0.016969949915127517
IN;00049;0.009804859950962565
IN;00050;0.024512149877406412
IN;00051;0.024512149877406412
IN;00052;0.01782701809265921
IN;00054;0.012256074938703206
IN;00055;0.024512149877406412
IN;00056;0.024512149877406412
IN;00057;0.016341433251604275
IN;00058;0.016341433251604275
IN;00059;0.010505207090317032
IN;00060;0.010505207090317032
IN;00061;0.012256074938703206
IN;00062;0.020055395354241612
IN;00063;0.020055395354241612
IN;00064;0.016341433251604275
IN;00065;0.010724065571365305
IN;00066;0.008913509046329605
IN;00067;0.008913509046329605
IN;00068;0.01838411240805481
IN;00069;0.013617861043003563
IN;00070;0.024512149877406412
IN;00071;0.024512149877406412
IN;00072;0.024512149877406412
IN;00073;0.024512149877406412
IN;00074;0.024512149877406412
IN;00075;0.0035017356967723444
IN;00076;0.0035017356967723444
IN;00077;0.0035017356967723444
IN;00078;0.024512149877406412
IN;00079;0.0073536449632219236
IN;00080;0.01089428883440285
IN;00081;0.0022283772615824013
IN;00082;0.012256074938703206
IN;00083;0.012256074938703206
IN;00084;0.012256074938703206
IN;00085;0.004902429975481282
IN;00086;0.024512149877406412
IN;00087;0.012256074938703206
IN;00088;0.012256074938703206
IN;00089;0.017158504914184487
IN;00090;0.017158504914184487
IN;00091;0.017158504914184487
IN;00092;0.024512149877406412
IN;00093;0.0045960281020137024
IN;00094;0.0045960281020137024
IN;00095;0.0045960281020137024
IN;00096;0.0045960281020137024
IN;00097;0.004902429975481282
IN;00098;0.004902429975481282
IN;00099;0.01960971990192513
IN;00100;0.014707289926443847
IN;00101;0.014707289926443847
IN;00102;0.014707289926443847
IN;00103;0.014707289926443847
IN;00104;0.014707289926443847
IN;00105;0.014707289926443847
IN;00106;0.014707289926443847
IN;00107;0.014707289926443847
IN;00108;0.01960971990192513
IN;00109;0.01960971990192513
IN;00110;0.01960971990192513
IN;00111;0.01960971990192513
IN;00112;0.01960971990192513
IN;00113;0.014707289926443847
IN;00114;0.024512149877406412
IN;00115;0.024512149877406412
IN;00116;0.024512149877406412
IN;00122;0.009192056204027405
IN;00123;0.021010414180634065
IN;00124;0.024512149877406412
IN;00125;0.024512149877406412
IN;00126;0.024512149877406412
IN;00129;0.024512149877406412
IN;00130;0.024512149877406412
IN;00131;0.010505207090317032
IN;00133;0.010505207090317032
IN;00134;0.014006942787089378
IN;00135;0.014006942787089378
IN;00136;0.014006942787089378
IN;00137;0.008651347015555205
IN;00138;0.016341433251604275
IN;00139;0.017508678483861725
IN;00140;0.024512149877406412
IN;00141;0.012788947762125084
IN;00142;0.012788947762125084
IN;00143;0.009192056204027405
IN;00144;0.010093238184814404
IN;00145;0.012256074938703206
IN;00146;0.012256074938703206
IN;00147;0.012256074938703206
IN;00148;0.008170716625802137
IN;00149;0.021010414180634065
IN;00150;0.009804859950962565
IN;00151;0.004902429975481282
IN;00152;0.01960971990192513
IN;00153;0.01960971990192513
IN;00154;0.01960971990192513
IN;00155;0.024512149877406412
IN;00156;0.024512149877406412
IN;00157;0.024512149877406412
IN;00158;0.016341433251604275
IN;00159;0.01960971990192513
IN;00160;0.008170716625802137
IN;00161;0.012256074938703206
IN;00162;0.012256074938703206
IN;00163;0.012256074938703206
