Termo;DocID;TF-IDF
IN;00169;0.01189922329970769
IN;00170;0.01189922329970769
IN;00171;0.00793281553313846
IN;00172;0.009394123657663966
IN;00173;0.009394123657663966
IN;00174;0.004462208737390384
IN;00175;0.005949611649853845
IN;00176;0.005099667128446153
IN;00177;0.01189922329970769
IN;00178;0.00793281553313846
IN;00179;0.002231104368695192
IN;00180;0.002231104368695192
IN;00181;0.01189922329970769
IN;00182;0.00793281553313846
IN;00183;0.006799556171261536
IN;00184;0.001983203883284615
IN;00185;0.001983203883284615
IN;00186;0.005949611649853845
IN;00187;0.007139533979824614
IN;00188;0.004326990290802796
IN;00189;0.004326990290802796
IN;00190;0.005552970873196922
IN;00191;0.007139533979824614
IN;00192;0.00535465048486846
IN;00193;0.005099667128446153
IN;00194;0.001983203883284615
IN;00195;0.008924417474780767
IN;00196;0.008924417474780767
IN;00197;0.008924417474780767
IN;00198;0.0029748058249269224
IN;00199;0.00396640776656923
IN;00200;0.001699889042815384
IN;00201;0.001699889042815384
IN;00202;0.005491949215249703
IN;00203;0.005491949215249703
IN;00204;0.00793281553313846
IN;00205;0.005949611649853845
IN;00206;0.005949611649853845
IN;00207;0.0029748058249269224
IN;00208;0.0029748058249269224
IN;00209;0.004576624346041419
IN;00210;0.0029748058249269224
IN;00211;0.008924417474780767
IN;00212;0.008924417474780767
IN;00213;0.008924417474780767
IN;00214;0.009519378639766152
IN;00215;0.009519378639766152
IN;00216;0.009519378639766152
IN;00217;0.009519378639766152
IN;00218;0.009519378639766152
IN;00219;0.009519378639766152
IN;00220;0.009519378639766152
IN;00221;0.009519378639766152
IN;00222;0.009519378639766152
IN;00223;0.0054087378635034955
IN;00224;0.01189922329970769
IN;00225;0.00793281553313846
IN;00226;0.002379844659941538
IN;00227;0.0029748058249269224
IN;00228;0.01189922329970769
IN;00230;0.006799556171261536
IN;00231;0.01189922329970769
IN;00232;0.00793281553313846
IN;00233;0.00396640776656923
IN;00234;0.006490485436204194
IN;00235;0.003173126213255384
IN;00236;0.005949611649853845
IN;00237;0.005949611649853845
IN;00238;0.005949611649853845
IN;00239;0.005949611649853845
IN;00240;0.0029748058249269224
IN;00241;0.0029748058249269224
IN;00242;0.0029748058249269224
IN;00243;0.006941213591496153
IN;00244;0.006941213591496153
IN;00246;0.007139533979824614
IN;00247;0.007139533979824614
IN;00248;0.010907621358065382
IN;00249;0.00396640776656923
IN;00250;0.00396640776656923
IN;00251;0.006799556171261536
IN;00252;0.01189922329970769
IN;00253;0.01189922329970769
IN;00254;0.00793281553313846
IN;00255;0.01189922329970769
IN;00257;0.0029748058249269224
IN;00258;0.0009519378639766152
IN;00259;0.007139533979824614
IN;00260;0.00793281553313846
IN;00261;0.003399778085630768
IN;00262;0.003399778085630768
IN;00263;0.01189922329970769
IN;00264;0.01189922329970769
IN;00265;0.00793281553313846
IN;00266;0.01189922329970769
IN;00267;0.01189922329970769
IN;00268;0.01189922329970769
IN;00269;0.01189922329970769
IN;00270;0.01189922329970769
IN;00271;0.010411820387244228
IN;00272;0.010411820387244228
IN;00273;0.01189922329970769
IN;00275;0.01189922329970769
IN;00276;0.01189922329970769
IN;00277;0.01189922329970769
IN;00278;0.01189922329970769
