Termo;DocID;TF-IDF
TWELVE;00583;0.24862557696231707
TWELVE;00659;0.3315007692830894
HOMOZYGOTE;00583;0.2266141695803569
HOMOZYGOTE;00584;0.12086089044285701
HOMOZYGOTE;00749;0.11330708479017845
PATIENTS;00583;0.03753888124032038
PATIENTS;00584;0.010010368330752101
PATIENTS;00585;0.010725394640091536
PATIENTS;00586;0.010725394640091536
PATIENTS;00587;0.09384720310080094
PATIENTS;00588;0.061828745572292385
PATIENTS;00589;0.11678763052544118
PATIENTS;00590;0.11678763052544118
PATIENTS;00591;0.021450789280183073
PATIENTS;00592;0.021450789280183073
PATIENTS;00593;0.021450789280183073
PATIENTS;00594;0.10725394640091537
PATIENTS;00596;0.10725394640091537
PATIENTS;00597;0.05630832186048057
PATIENTS;00598;0.03753888124032038
PATIENTS;00599;0.01876944062016019
PATIENTS;00604;0.05630832186048057
PATIENTS;00605;0.05630832186048057
PATIENTS;00606;0.045046657488384455
PATIENTS;00607;0.045046657488384455
PATIENTS;00608;0.012512960413440126
PATIENTS;00611;0.1501555249612815
PATIENTS;00612;0.040951506807622225
PATIENTS;00613;0.01876944062016019
PATIENTS;00614;0.1501555249612815
PATIENTS;00615;0.1501555249612815
PATIENTS;00616;0.015015552496128152
PATIENTS;00617;0.015015552496128152
PATIENTS;00618;0.050051841653760504
PATIENTS;00622;0.03336789443584033
PATIENTS;00623;0.042901578560366145
PATIENTS;00626;0.025025920826880252
PATIENTS;00627;0.025025920826880252
PATIENTS;00628;0.025025920826880252
PATIENTS;00629;0.07507776248064076
PATIENTS;00630;0.09384720310080094
PATIENTS;00631;0.07507776248064076
PATIENTS;00633;0.02310084999404331
PATIENTS;00636;0.03753888124032038
PATIENTS;00639;0.05460200907682964
PATIENTS;00640;0.03753888124032038
PATIENTS;00647;0.01365050226920741
PATIENTS;00648;0.01365050226920741
PATIENTS;00649;0.01365050226920741
PATIENTS;00650;0.11261664372096114
PATIENTS;00651;0.03336789443584033
PATIENTS;00653;0.008832677938898912
PATIENTS;00657;0.06006220998451261
PATIENTS;00658;0.06006220998451261
PATIENTS;00659;0.025025920826880252
PATIENTS;00660;0.009384720310080094
PATIENTS;00661;0.04416338969449456
PATIENTS;00667;0.0706614235111913
PATIENTS;00668;0.050051841653760504
PATIENTS;00669;0.050051841653760504
PATIENTS;00670;0.050051841653760504
PATIENTS;00672;0.07507776248064076
PATIENTS;00673;0.041709868044800424
PATIENTS;00675;0.03533071175559565
PATIENTS;00676;0.05532045656468266
PATIENTS;00677;0.10725394640091537
PATIENTS;00680;0.03217618392027461
PATIENTS;00683;0.021450789280183073
PATIENTS;00684;0.06006220998451261
PATIENTS;00685;0.021450789280183073
PATIENTS;00686;0.010010368330752101
PATIENTS;00687;0.010010368330752101
PATIENTS;00688;0.050051841653760504
PATIENTS;00689;0.050051841653760504
PATIENTS;00690;0.050051841653760504
PATIENTS;00691;0.050051841653760504
PATIENTS;00692;0.050051841653760504
PATIENTS;00693;0.050051841653760504
PATIENTS;00694;0.050051841653760504
PATIENTS;00695;0.042901578560366145
PATIENTS;00696;0.06825251134603705
PATIENTS;00697;0.06825251134603705
PATIENTS;00698;0.06006220998451261
PATIENTS;00700;0.050051841653760504
PATIENTS;00702;0.01876944062016019
PATIENTS;00703;0.02649803381669674
PATIENTS;00704;0.02649803381669674
PATIENTS;00705;0.042901578560366145
PATIENTS;00706;0.021450789280183073
PATIENTS;00707;0.025025920826880252
PATIENTS;00710;0.021450789280183073
PATIENTS;00711;0.021450789280183073
PATIENTS;00713;0.021450789280183073
PATIENTS;00714;0.021450789280183073
PATIENTS;00715;0.03753888124032038
PATIENTS;00716;0.03753888124032038
PATIENTS;00717;0.030031104992256304
PATIENTS;00718;0.030031104992256304
PATIENTS;00719;0.030031104992256304
PATIENTS;00722;0.06825251134603705
PATIENTS;00725;0.07507776248064076
PATIENTS;00726;0.07507776248064076
PATIENTS;00727;0.050051841653760504
PATIENTS;00728;0.06006220998451261
PATIENTS;00730;0.06006220998451261
PATIENTS;00731;0.016683947217920166
PATIENTS;00732;0.016683947217920166
PATIENTS;00733;0.016683947217920166
PATIENTS;00734;0.030031104992256304
PATIENTS;00736;0.03753888124032038
PATIENTS;00737;0.06673578887168066
PATIENTS;00738;0.045046657488384455
PATIENTS;00739;0.045046657488384455
PATIENTS;00740;0.045046657488384455
PATIENTS;00742;0.006528501085273109
PATIENTS;00743;0.050051841653760504
PATIENTS;00747;0.07507776248064076
PATIENTS;00748;0.008832677938898912
PATIENTS;00749;0.028154160930240285
PATIENTS;00750;0.025025920826880252
PATIENTS;00751;0.07507776248064076
PATIENTS;00752;0.07507776248064076
PATIENTS;00753;0.06435236784054922
PATIENTS;00754;0.04620169998808662
PATIENTS;00755;0.04620169998808662
PATIENTS;00756;0.04620169998808662
PATIENTS;00757;0.050051841653760504
PATIENTS;00758;0.03336789443584033
PATIENTS;00759;0.03336789443584033
PATIENTS;00764;0.07507776248064076
PATIENTS;00765;0.010010368330752101
PATIENTS;00766;0.01365050226920741
PATIENTS;00767;0.01365050226920741
PATIENTS;00768;0.01365050226920741
PATIENTS;00769;0.01365050226920741
PATIENTS;00770;0.03753888124032038
PATIENTS;00771;0.010010368330752101
PATIENTS;00772;0.050051841653760504
PATIENTS;00773;0.050051841653760504
PATIENTS;00775;0.07507776248064076
PATIENTS;00778;0.07507776248064076
PATIENTS;00780;0.10010368330752101
PATIENTS;00781;0.10010368330752101
AND;00583;0.02607157969440893
